Id,Street Name,Directions,Day,Time,avg(Num of Vehicle)
7133,i-880 n,North,Sunday,05:00:00,10.5
7134,i-880 n,North,Sunday,06:00:00,10.0961538462
7135,i-880 n,North,Sunday,07:00:00,28.3269230769
7136,i-880 n,North,Sunday,08:00:00,74.9423076923
7137,i-880 n,North,Sunday,09:00:00,75.5192307692
7138,i-880 n,North,Sunday,10:00:00,30.2884615385
7139,i-880 n,North,Sunday,11:00:00,35.2884615385
7140,i-880 n,North,Sunday,12:00:00,34.8653846154
7141,i-880 n,North,Sunday,13:00:00,35.6346153846
7142,i-880 n,North,Sunday,14:00:00,34.1153846154
7143,i-880 n,North,Sunday,15:00:00,34.6538461538
7144,i-880 n,North,Sunday,16:00:00,29.4615384615
7145,i-880 n,North,Sunday,17:00:00,55.7884615385
7146,i-880 n,North,Sunday,18:00:00,30.3653846154
7147,i-880 n,North,Sunday,19:00:00,29.2884615385
7148,i-880 n,North,Sunday,20:00:00,29.1538461538
7149,i-880 n,North,Sunday,21:00:00,30.7884615385
7150,i-880 n,North,Sunday,22:00:00,31.6730769231
7151,i-880 n,North,Sunday,23:00:00,29.2115384615
7152,i-880 n,North,Thursday,00:00:00,10.3461538462
7153,i-880 n,North,Thursday,01:00:00,9.71153846154
7154,i-880 n,North,Thursday,02:00:00,10.0
7155,i-880 n,North,Thursday,03:00:00,10.2115384615
7156,i-880 n,North,Thursday,04:00:00,9.51923076923
7157,i-880 n,North,Thursday,05:00:00,9.63461538462
7158,i-880 n,North,Thursday,06:00:00,10.9423076923
7159,i-880 n,North,Thursday,07:00:00,28.9038461538
7160,i-880 n,North,Thursday,08:00:00,74.0576923077
7161,i-880 n,North,Thursday,09:00:00,74.7307692308
7162,i-880 n,North,Thursday,10:00:00,30.3269230769
7163,i-880 n,North,Thursday,11:00:00,35.1538461538
7164,i-880 n,North,Thursday,12:00:00,35.9230769231
7165,i-880 n,North,Thursday,13:00:00,34.9807692308
7166,i-880 n,North,Thursday,14:00:00,34.8269230769
7167,i-880 n,North,Thursday,15:00:00,35.0769230769
7168,i-880 n,North,Thursday,16:00:00,30.6923076923
7169,i-880 n,North,Thursday,17:00:00,55.7115384615
7170,i-880 n,North,Thursday,18:00:00,30.6730769231
7171,i-880 n,North,Thursday,19:00:00,29.1923076923
7172,i-880 n,North,Thursday,20:00:00,29.6153846154
7173,i-880 n,North,Thursday,21:00:00,30.1923076923
7174,i-880 n,North,Thursday,22:00:00,30.3846153846
7175,i-880 n,North,Thursday,23:00:00,28.5769230769
7176,i-880 n,North,Tuesday,00:00:00,8.94230769231
7177,i-880 n,North,Tuesday,01:00:00,10.3846153846
7178,i-880 n,North,Tuesday,02:00:00,9.73076923077
7179,i-880 n,North,Tuesday,03:00:00,10.9423076923
7180,i-880 n,North,Tuesday,04:00:00,9.51923076923
7181,i-880 n,North,Tuesday,05:00:00,9.17307692308
7182,i-880 n,North,Tuesday,06:00:00,10.2692307692
7183,i-880 n,North,Tuesday,07:00:00,30.8846153846
7184,i-880 n,North,Tuesday,08:00:00,75.0
7185,i-880 n,North,Tuesday,09:00:00,73.4807692308
7186,i-880 n,North,Tuesday,10:00:00,29.7115384615
7187,i-880 n,North,Tuesday,11:00:00,34.5
7188,i-880 n,North,Tuesday,12:00:00,34.6153846154
7189,i-880 n,North,Tuesday,13:00:00,34.4807692308
7190,i-880 n,North,Tuesday,14:00:00,34.0384615385
7191,i-880 n,North,Tuesday,15:00:00,36.25
7192,i-880 n,North,Tuesday,16:00:00,28.5192307692
7193,i-880 n,North,Tuesday,17:00:00,54.6538461538
7194,i-880 n,North,Tuesday,18:00:00,28.5
7195,i-880 n,North,Tuesday,19:00:00,30.9615384615
7196,i-880 n,North,Tuesday,20:00:00,30.2307692308
7197,i-880 n,North,Tuesday,21:00:00,29.9038461538
7198,i-880 n,North,Tuesday,22:00:00,28.5576923077
7199,i-880 n,North,Tuesday,23:00:00,30.0192307692
7200,i-880 n,North,Wednesday,00:00:00,8.82692307692
7201,i-880 n,North,Wednesday,01:00:00,8.90384615385
7202,i-880 n,North,Wednesday,02:00:00,10.7307692308
7203,i-880 n,North,Wednesday,03:00:00,8.07692307692
7204,i-880 n,North,Wednesday,04:00:00,9.30769230769
7205,i-880 n,North,Wednesday,05:00:00,9.42307692308
7206,i-880 n,North,Wednesday,06:00:00,10.0192307692
7207,i-880 n,North,Wednesday,07:00:00,29.75
7208,i-880 n,North,Wednesday,08:00:00,75.2884615385
7209,i-880 n,North,Wednesday,09:00:00,74.9230769231
7210,i-880 n,North,Wednesday,10:00:00,30.0192307692
7211,i-880 n,North,Wednesday,11:00:00,34.3653846154
7212,i-880 n,North,Wednesday,12:00:00,35.4038461538
7213,i-880 n,North,Wednesday,13:00:00,34.9230769231
7214,i-880 n,North,Wednesday,14:00:00,36.0961538462
7215,i-880 n,North,Wednesday,15:00:00,34.9615384615
7216,i-880 n,North,Wednesday,16:00:00,29.75
7217,i-880 n,North,Wednesday,17:00:00,54.7884615385
7218,i-880 n,North,Wednesday,18:00:00,30.2307692308
7219,i-880 n,North,Wednesday,19:00:00,30.4423076923
7220,i-880 n,North,Wednesday,20:00:00,29.1730769231
7221,i-880 n,North,Wednesday,21:00:00,28.6153846154
7222,i-880 n,North,Wednesday,22:00:00,30.2307692308
7223,i-880 n,North,Wednesday,23:00:00,28.4423076923
7224,i-880 s,South,Friday,00:00:00,10.2075471698
7225,i-880 s,South,Friday,01:00:00,11.0754716981
7226,i-880 s,South,Friday,02:00:00,8.71698113208
7227,i-880 s,South,Friday,03:00:00,10.4905660377
7228,i-880 s,South,Friday,04:00:00,10.1698113208
7229,i-880 s,South,Friday,05:00:00,9.0
7230,i-880 s,South,Friday,06:00:00,9.52830188679
7231,i-880 s,South,Friday,07:00:00,29.0566037736
7232,i-880 s,South,Friday,08:00:00,56.1509433962
7233,i-880 s,South,Friday,09:00:00,54.6603773585
7234,i-880 s,South,Friday,10:00:00,29.0566037736
7235,i-880 s,South,Friday,11:00:00,34.679245283
7236,i-880 s,South,Friday,12:00:00,35.5660377358
7237,i-880 s,South,Friday,13:00:00,33.8679245283
7238,i-880 s,South,Friday,14:00:00,35.9056603774
7239,i-880 s,South,Friday,15:00:00,35.7547169811
7240,i-880 s,South,Friday,16:00:00,29.320754717
7241,i-880 s,South,Friday,17:00:00,74.2641509434
7242,i-880 s,South,Friday,18:00:00,29.8490566038
7243,i-880 s,South,Friday,19:00:00,31.9622641509
7244,i-880 s,South,Friday,20:00:00,30.0188679245
7245,i-880 s,South,Friday,21:00:00,29.5660377358
7246,i-880 s,South,Friday,22:00:00,30.1320754717
7247,i-880 s,South,Friday,23:00:00,30.0188679245
7248,i-880 s,South,Monday,00:00:00,9.86538461538
7249,i-880 s,South,Monday,01:00:00,9.30769230769
7250,i-880 s,South,Monday,02:00:00,9.13461538462
7251,i-880 s,South,Monday,03:00:00,8.53846153846
7252,i-880 s,South,Monday,04:00:00,10.25
7253,i-880 s,South,Monday,05:00:00,10.1923076923
7254,i-880 s,South,Monday,06:00:00,9.01923076923
7255,i-880 s,South,Monday,07:00:00,30.0769230769
7256,i-880 s,South,Monday,08:00:00,56.5192307692
7257,i-880 s,South,Monday,09:00:00,54.7307692308
7258,i-880 s,South,Monday,10:00:00,30.1923076923
7259,i-880 s,South,Monday,11:00:00,34.2692307692
7260,i-880 s,South,Monday,12:00:00,35.2115384615
7261,i-880 s,South,Monday,13:00:00,36.0576923077
7262,i-880 s,South,Monday,14:00:00,33.7884615385
7263,i-880 s,South,Monday,15:00:00,34.7115384615
7264,i-880 s,South,Monday,16:00:00,29.9807692308
7265,i-880 s,South,Monday,17:00:00,73.6730769231
7266,i-880 s,South,Monday,18:00:00,29.1538461538
7267,i-880 s,South,Monday,19:00:00,30.3461538462
7268,i-880 s,South,Monday,20:00:00,29.2692307692
7269,i-880 s,South,Monday,21:00:00,29.7307692308
7270,i-880 s,South,Monday,22:00:00,31.1346153846
7271,i-880 s,South,Monday,23:00:00,29.1346153846
7272,i-880 s,South,Saturday,00:00:00,10.2641509434
7273,i-880 s,South,Saturday,01:00:00,10.1320754717
7274,i-880 s,South,Saturday,02:00:00,9.45283018868
7275,i-880 s,South,Saturday,03:00:00,8.22641509434
7276,i-880 s,South,Saturday,04:00:00,9.8679245283
7277,i-880 s,South,Saturday,05:00:00,10.5849056604
7278,i-880 s,South,Saturday,06:00:00,8.84905660377
7279,i-880 s,South,Saturday,07:00:00,28.8867924528
7280,i-880 s,South,Saturday,08:00:00,55.3018867925
7281,i-880 s,South,Saturday,09:00:00,53.5660377358
7282,i-880 s,South,Saturday,10:00:00,30.1132075472
7283,i-880 s,South,Saturday,11:00:00,33.9433962264
7284,i-880 s,South,Saturday,12:00:00,35.7924528302
7285,i-880 s,South,Saturday,13:00:00,35.4716981132
7286,i-880 s,South,Saturday,14:00:00,35.4150943396
7287,i-880 s,South,Saturday,15:00:00,35.6226415094
7288,i-880 s,South,Saturday,16:00:00,29.1320754717
7289,i-880 s,South,Saturday,17:00:00,74.9811320755
7290,i-880 s,South,Saturday,18:00:00,30.5660377358
7291,i-880 s,South,Saturday,19:00:00,30.7547169811
7292,i-880 s,South,Saturday,20:00:00,28.2830188679
7293,i-880 s,South,Saturday,21:00:00,30.9433962264
7294,i-880 s,South,Saturday,22:00:00,30.2264150943
7295,i-880 s,South,Saturday,23:00:00,29.7924528302
7296,i-880 s,South,Sunday,00:00:00,9.80769230769
7297,i-880 s,South,Sunday,01:00:00,10.3269230769
7298,i-880 s,South,Sunday,02:00:00,9.78846153846
7299,i-880 s,South,Sunday,03:00:00,10.8846153846
7300,i-880 s,South,Sunday,04:00:00,9.86538461538
7301,i-880 s,South,Sunday,05:00:00,8.67307692308
7302,i-880 s,South,Sunday,06:00:00,10.7692307692
7303,i-880 s,South,Sunday,07:00:00,31.2884615385
7304,i-880 s,South,Sunday,08:00:00,54.3461538462
7305,i-880 s,South,Sunday,09:00:00,54.1153846154
7306,i-880 s,South,Sunday,10:00:00,29.6730769231
7307,i-880 s,South,Sunday,11:00:00,33.4423076923
7308,i-880 s,South,Sunday,12:00:00,34.9615384615
7309,i-880 s,South,Sunday,13:00:00,33.9230769231
7310,i-880 s,South,Sunday,14:00:00,35.0769230769
7311,i-880 s,South,Sunday,15:00:00,34.3461538462
7312,i-880 s,South,Sunday,16:00:00,31.2884615385
7313,i-880 s,South,Sunday,17:00:00,75.6346153846
7314,i-880 s,South,Sunday,18:00:00,29.1923076923
7315,i-880 s,South,Sunday,19:00:00,30.7307692308
7316,i-880 s,South,Sunday,20:00:00,31.6923076923
7317,i-880 s,South,Sunday,21:00:00,29.6153846154
7318,i-880 s,South,Sunday,22:00:00,30.9423076923
7319,i-880 s,South,Sunday,23:00:00,29.1538461538
7320,i-880 s,South,Thursday,00:00:00,10.5192307692
7321,i-880 s,South,Thursday,01:00:00,8.19230769231
7322,i-880 s,South,Thursday,02:00:00,9.80769230769
7323,i-880 s,South,Thursday,03:00:00,9.55769230769
7324,i-880 s,South,Thursday,04:00:00,10.5192307692
7325,i-880 s,South,Thursday,05:00:00,10.4038461538
7326,i-880 s,South,Thursday,06:00:00,10.6346153846
7327,i-880 s,South,Thursday,07:00:00,29.7307692308
7328,i-880 s,South,Thursday,08:00:00,54.1923076923
7329,i-880 s,South,Thursday,09:00:00,56.7307692308
7330,i-880 s,South,Thursday,10:00:00,29.8653846154
7331,i-880 s,South,Thursday,11:00:00,34.3653846154
7332,i-880 s,South,Thursday,12:00:00,35.75
7333,i-880 s,South,Thursday,13:00:00,35.7307692308
7334,i-880 s,South,Thursday,14:00:00,34.6730769231
7335,i-880 s,South,Thursday,15:00:00,35.7884615385
7336,i-880 s,South,Thursday,16:00:00,28.9423076923
7337,i-880 s,South,Thursday,17:00:00,75.5961538462
7338,i-880 s,South,Thursday,18:00:00,29.4423076923
7339,i-880 s,South,Thursday,19:00:00,29.0
7340,i-880 s,South,Thursday,20:00:00,30.9038461538
7341,i-880 s,South,Thursday,21:00:00,29.7884615385
7342,i-880 s,South,Thursday,22:00:00,28.9807692308
7343,i-880 s,South,Thursday,23:00:00,31.0769230769
7344,i-880 s,South,Tuesday,00:00:00,9.78846153846
7345,i-880 s,South,Tuesday,01:00:00,10.1346153846
7346,i-880 s,South,Tuesday,02:00:00,9.82692307692
7347,i-880 s,South,Tuesday,03:00:00,10.5769230769
7348,i-880 s,South,Tuesday,04:00:00,11.0
7349,i-880 s,South,Tuesday,05:00:00,10.7115384615
7350,i-880 s,South,Tuesday,06:00:00,10.4038461538
7351,i-880 s,South,Tuesday,07:00:00,28.6538461538
7352,i-880 s,South,Tuesday,08:00:00,56.1538461538
7353,i-880 s,South,Tuesday,09:00:00,55.1730769231
7354,i-880 s,South,Tuesday,10:00:00,30.4423076923
7355,i-880 s,South,Tuesday,11:00:00,33.3461538462
7356,i-880 s,South,Tuesday,12:00:00,34.6346153846
7357,i-880 s,South,Tuesday,13:00:00,35.5576923077
7358,i-880 s,South,Tuesday,14:00:00,34.9807692308
7359,i-880 s,South,Tuesday,15:00:00,34.6346153846
7360,i-880 s,South,Tuesday,16:00:00,29.0576923077
7361,i-880 s,South,Tuesday,17:00:00,74.7692307692
7362,i-880 s,South,Tuesday,18:00:00,29.3269230769
7363,i-880 s,South,Tuesday,19:00:00,29.9038461538
7364,i-880 s,South,Tuesday,20:00:00,31.3653846154
7365,i-880 s,South,Tuesday,21:00:00,29.0
7366,i-880 s,South,Tuesday,22:00:00,31.7692307692
7367,i-880 s,South,Tuesday,23:00:00,30.1923076923
7368,i-880 s,South,Wednesday,00:00:00,8.90384615385
7369,i-880 s,South,Wednesday,01:00:00,11.3461538462
7370,i-880 s,South,Wednesday,02:00:00,11.0961538462
7371,i-880 s,South,Wednesday,03:00:00,9.80769230769
7372,i-880 s,South,Wednesday,04:00:00,10.5192307692
7373,i-880 s,South,Wednesday,05:00:00,10.7307692308
7374,i-880 s,South,Wednesday,06:00:00,10.0769230769
7375,i-880 s,South,Wednesday,07:00:00,29.6730769231
7376,i-880 s,South,Wednesday,08:00:00,55.5
7377,i-880 s,South,Wednesday,09:00:00,55.2692307692
7378,i-880 s,South,Wednesday,10:00:00,29.5576923077
7379,i-880 s,South,Wednesday,11:00:00,34.8846153846
7380,i-880 s,South,Wednesday,12:00:00,34.7307692308
7381,i-880 s,South,Wednesday,13:00:00,35.5769230769
7382,i-880 s,South,Wednesday,14:00:00,35.1923076923
7383,i-880 s,South,Wednesday,15:00:00,35.5
7384,i-880 s,South,Wednesday,16:00:00,31.8269230769
7385,i-880 s,South,Wednesday,17:00:00,75.4038461538
7386,i-880 s,South,Wednesday,18:00:00,29.3269230769
7387,i-880 s,South,Wednesday,19:00:00,30.5
7388,i-880 s,South,Wednesday,20:00:00,31.1730769231
7389,i-880 s,South,Wednesday,21:00:00,29.5769230769
7390,i-880 s,South,Wednesday,22:00:00,30.2115384615
7391,i-880 s,South,Wednesday,23:00:00,29.9230769231
7392,lundy ave,North,Friday,00:00:00,10.4905660377
7393,lundy ave,North,Friday,01:00:00,9.11320754717
7394,lundy ave,North,Friday,02:00:00,10.7358490566
7395,lundy ave,North,Friday,03:00:00,11.9056603774
7396,lundy ave,North,Friday,04:00:00,10.3773584906
7397,lundy ave,North,Friday,05:00:00,10.5660377358
7398,lundy ave,North,Friday,06:00:00,10.4716981132
7399,lundy ave,North,Friday,07:00:00,30.7358490566
7400,lundy ave,North,Friday,08:00:00,73.9622641509
7401,lundy ave,North,Friday,09:00:00,75.1509433962
7402,lundy ave,North,Friday,10:00:00,30.1320754717
7403,lundy ave,North,Friday,11:00:00,33.8867924528
7404,lundy ave,North,Friday,12:00:00,35.1132075472
7405,lundy ave,North,Friday,13:00:00,33.679245283
7406,lundy ave,North,Friday,14:00:00,33.6226415094
7407,lundy ave,North,Friday,15:00:00,35.320754717
7408,lundy ave,North,Friday,16:00:00,30.4905660377
7409,lundy ave,North,Friday,17:00:00,56.0943396226
7410,lundy ave,North,Friday,18:00:00,30.8301886792
7411,lundy ave,North,Friday,19:00:00,29.7735849057
7412,lundy ave,North,Friday,20:00:00,30.4339622642
7413,lundy ave,North,Friday,21:00:00,29.4150943396
7414,lundy ave,North,Friday,22:00:00,30.1509433962
7415,lundy ave,North,Friday,23:00:00,29.320754717
7416,lundy ave,North,Monday,00:00:00,9.40384615385
7417,lundy ave,North,Monday,01:00:00,10.3846153846
7418,lundy ave,North,Monday,02:00:00,10.3846153846
7419,lundy ave,North,Monday,03:00:00,9.94230769231
7420,lundy ave,North,Monday,04:00:00,10.8076923077
7421,lundy ave,North,Monday,05:00:00,10.8076923077
7422,lundy ave,North,Monday,06:00:00,10.1153846154
7423,lundy ave,North,Monday,07:00:00,28.2692307692
7424,lundy ave,North,Monday,08:00:00,75.2884615385
7425,lundy ave,North,Monday,09:00:00,73.7884615385
7426,lundy ave,North,Monday,10:00:00,30.9615384615
7427,lundy ave,North,Monday,11:00:00,33.6730769231
7428,lundy ave,North,Monday,12:00:00,34.8461538462
7429,lundy ave,North,Monday,13:00:00,36.6730769231
7430,lundy ave,North,Monday,14:00:00,34.6538461538
7431,lundy ave,North,Monday,15:00:00,35.3076923077
7432,lundy ave,North,Monday,16:00:00,29.75
7433,lundy ave,North,Monday,17:00:00,54.7115384615
7434,lundy ave,North,Monday,18:00:00,30.8269230769
7435,lundy ave,North,Monday,19:00:00,29.4038461538
7436,lundy ave,North,Monday,20:00:00,30.9038461538
7437,lundy ave,North,Monday,21:00:00,30.5192307692
7438,lundy ave,North,Monday,22:00:00,30.7884615385
7439,lundy ave,North,Monday,23:00:00,29.9807692308
7440,lundy ave,North,Saturday,00:00:00,10.3018867925
7441,lundy ave,North,Saturday,01:00:00,10.0754716981
7442,lundy ave,North,Saturday,02:00:00,9.18867924528
7443,lundy ave,North,Saturday,03:00:00,9.94339622642
7444,lundy ave,North,Saturday,04:00:00,8.77358490566
7445,lundy ave,North,Saturday,05:00:00,9.47169811321
7446,lundy ave,North,Saturday,06:00:00,8.92452830189
7447,lundy ave,North,Saturday,07:00:00,30.7735849057
7448,lundy ave,North,Saturday,08:00:00,74.0754716981
7449,lundy ave,North,Saturday,09:00:00,74.5283018868
7450,lundy ave,North,Saturday,10:00:00,28.5283018868
7451,lundy ave,North,Saturday,11:00:00,34.8867924528
7452,lundy ave,North,Saturday,12:00:00,34.3773584906
7453,lundy ave,North,Saturday,13:00:00,34.7169811321
7454,lundy ave,North,Saturday,14:00:00,33.679245283
7455,lundy ave,North,Saturday,15:00:00,36.0566037736
7456,lundy ave,North,Saturday,16:00:00,30.9245283019
7457,lundy ave,North,Saturday,17:00:00,54.6603773585
7458,lundy ave,North,Saturday,18:00:00,30.5660377358
7459,lundy ave,North,Saturday,19:00:00,29.1698113208
7460,lundy ave,North,Saturday,20:00:00,31.0943396226
7461,lundy ave,North,Saturday,21:00:00,29.2075471698
7462,lundy ave,North,Saturday,22:00:00,30.8301886792
7463,lundy ave,North,Saturday,23:00:00,30.4716981132
7464,lundy ave,North,Sunday,00:00:00,10.5384615385
7465,lundy ave,North,Sunday,01:00:00,10.3076923077
7466,lundy ave,North,Sunday,02:00:00,10.0769230769
7467,lundy ave,North,Sunday,03:00:00,9.5
7468,lundy ave,North,Sunday,04:00:00,8.55769230769
7469,lundy ave,North,Sunday,05:00:00,10.8653846154
7470,lundy ave,North,Sunday,06:00:00,9.11538461538
7471,lundy ave,North,Sunday,07:00:00,30.4615384615
7472,lundy ave,North,Sunday,08:00:00,75.0961538462
7473,lundy ave,North,Sunday,09:00:00,74.0769230769
7474,lundy ave,North,Sunday,10:00:00,31.3846153846
7475,lundy ave,North,Sunday,11:00:00,35.1923076923
7476,lundy ave,North,Sunday,12:00:00,35.7692307692
7477,lundy ave,North,Sunday,13:00:00,35.9230769231
7478,lundy ave,North,Sunday,14:00:00,36.3076923077
7479,lundy ave,North,Sunday,15:00:00,34.6153846154
7480,lundy ave,North,Sunday,16:00:00,29.5576923077
7481,lundy ave,North,Sunday,17:00:00,55.0384615385
7482,lundy ave,North,Sunday,18:00:00,29.2884615385
7483,lundy ave,North,Sunday,19:00:00,30.8653846154
7484,lundy ave,North,Sunday,20:00:00,30.9038461538
7485,lundy ave,North,Sunday,21:00:00,31.2307692308
7486,lundy ave,North,Sunday,22:00:00,28.8461538462
7487,lundy ave,North,Sunday,23:00:00,31.1153846154
7488,lundy ave,North,Thursday,00:00:00,10.0576923077
7489,lundy ave,North,Thursday,01:00:00,10.9423076923
7490,lundy ave,North,Thursday,02:00:00,10.8076923077
7491,lundy ave,North,Thursday,03:00:00,9.55769230769
7492,lundy ave,North,Thursday,04:00:00,10.1346153846
7493,lundy ave,North,Thursday,05:00:00,10.9615384615
7494,lundy ave,North,Thursday,06:00:00,10.6346153846
7495,lundy ave,North,Thursday,07:00:00,31.1730769231
7496,lundy ave,North,Thursday,08:00:00,75.4423076923
7497,lundy ave,North,Thursday,09:00:00,76.1730769231
7498,lundy ave,North,Thursday,10:00:00,29.7307692308
7499,lundy ave,North,Thursday,11:00:00,35.9807692308
7500,lundy ave,North,Thursday,12:00:00,34.9423076923
7501,lundy ave,North,Thursday,13:00:00,34.5
7502,lundy ave,North,Thursday,14:00:00,35.1346153846
7503,lundy ave,North,Thursday,15:00:00,34.9423076923
7504,lundy ave,North,Thursday,16:00:00,29.0961538462
7505,lundy ave,North,Thursday,17:00:00,54.8461538462
7506,lundy ave,North,Thursday,18:00:00,31.0384615385
7507,lundy ave,North,Thursday,19:00:00,29.1923076923
7508,lundy ave,North,Thursday,20:00:00,31.0769230769
7509,lundy ave,North,Thursday,21:00:00,30.6538461538
7510,lundy ave,North,Thursday,22:00:00,30.9615384615
7511,lundy ave,North,Thursday,23:00:00,28.9423076923
7512,lundy ave,North,Tuesday,00:00:00,11.8076923077
7513,lundy ave,North,Tuesday,01:00:00,10.4807692308
7514,lundy ave,North,Tuesday,02:00:00,9.82692307692
7515,lundy ave,North,Tuesday,03:00:00,10.7115384615
7516,lundy ave,North,Tuesday,04:00:00,9.63461538462
7517,lundy ave,North,Tuesday,05:00:00,10.0
7518,lundy ave,North,Tuesday,06:00:00,11.2692307692
7519,lundy ave,North,Tuesday,07:00:00,30.5192307692
7520,lundy ave,North,Tuesday,08:00:00,74.3461538462
7521,lundy ave,North,Tuesday,09:00:00,74.2692307692
7522,lundy ave,North,Tuesday,10:00:00,29.3846153846
7523,lundy ave,North,Tuesday,11:00:00,33.3076923077
7524,lundy ave,North,Tuesday,12:00:00,35.8846153846
7525,lundy ave,North,Tuesday,13:00:00,36.6153846154
7526,lundy ave,North,Tuesday,14:00:00,35.7884615385
7527,lundy ave,North,Tuesday,15:00:00,35.9230769231
7528,lundy ave,North,Tuesday,16:00:00,28.5576923077
7529,lundy ave,North,Tuesday,17:00:00,54.6538461538
7530,lundy ave,North,Tuesday,18:00:00,29.5192307692
7531,lundy ave,North,Tuesday,19:00:00,30.4038461538
7532,lundy ave,North,Tuesday,20:00:00,29.9615384615
7533,lundy ave,North,Tuesday,21:00:00,29.1923076923
7534,lundy ave,North,Tuesday,22:00:00,29.3653846154
7535,lundy ave,North,Tuesday,23:00:00,29.2307692308
7536,lundy ave,North,Wednesday,00:00:00,9.65384615385
7537,lundy ave,North,Wednesday,01:00:00,9.76923076923
7538,lundy ave,North,Wednesday,02:00:00,9.65384615385
7539,lundy ave,North,Wednesday,03:00:00,9.28846153846
7540,lundy ave,North,Wednesday,04:00:00,10.1346153846
7541,lundy ave,North,Wednesday,05:00:00,9.53846153846
7542,lundy ave,North,Wednesday,06:00:00,10.5
7543,lundy ave,North,Wednesday,07:00:00,30.6923076923
7544,lundy ave,North,Wednesday,08:00:00,74.9807692308
7545,lundy ave,North,Wednesday,09:00:00,76.0961538462
7546,lundy ave,North,Wednesday,10:00:00,31.1730769231
7547,lundy ave,North,Wednesday,11:00:00,34.5576923077
7548,lundy ave,North,Wednesday,12:00:00,34.9038461538
7549,lundy ave,North,Wednesday,13:00:00,35.9423076923
7550,lundy ave,North,Wednesday,14:00:00,34.3846153846
7551,lundy ave,North,Wednesday,15:00:00,35.2692307692
7552,lundy ave,North,Wednesday,16:00:00,30.0
7553,lundy ave,North,Wednesday,17:00:00,55.75
7554,lundy ave,North,Wednesday,18:00:00,30.7307692308
7555,lundy ave,North,Wednesday,19:00:00,28.6923076923
7556,lundy ave,North,Wednesday,20:00:00,29.3846153846
7557,lundy ave,North,Wednesday,21:00:00,30.6153846154
7558,lundy ave,North,Wednesday,22:00:00,29.6538461538
7559,lundy ave,North,Wednesday,23:00:00,30.6538461538
7560,lundy ave,South,Friday,00:00:00,9.35849056604
7561,lundy ave,South,Friday,01:00:00,10.1886792453
7562,lundy ave,South,Friday,02:00:00,8.50943396226
7563,lundy ave,South,Friday,03:00:00,10.9245283019
7564,lundy ave,South,Friday,04:00:00,10.2452830189
7565,lundy ave,South,Friday,05:00:00,11.3018867925
7566,lundy ave,South,Friday,06:00:00,9.20754716981
7567,lundy ave,South,Friday,07:00:00,28.8490566038
7568,lundy ave,South,Friday,08:00:00,54.679245283
7569,lundy ave,South,Friday,09:00:00,56.7735849057
7570,lundy ave,South,Friday,10:00:00,30.2075471698
7571,lundy ave,South,Friday,11:00:00,37.2264150943
7572,lundy ave,South,Friday,12:00:00,35.3962264151
7573,lundy ave,South,Friday,13:00:00,35.4905660377
7574,lundy ave,South,Friday,14:00:00,34.1320754717
7575,lundy ave,South,Friday,15:00:00,35.8490566038
7576,lundy ave,South,Friday,16:00:00,29.2830188679
7577,lundy ave,South,Friday,17:00:00,75.0943396226
7578,lundy ave,South,Friday,18:00:00,30.5471698113
7579,lundy ave,South,Friday,19:00:00,30.0377358491
7580,lundy ave,South,Friday,20:00:00,30.1132075472
7581,lundy ave,South,Friday,21:00:00,29.4528301887
7582,lundy ave,South,Friday,22:00:00,30.2452830189
7583,lundy ave,South,Friday,23:00:00,30.8679245283
7584,lundy ave,South,Monday,00:00:00,9.23076923077
7585,lundy ave,South,Monday,01:00:00,9.65384615385
7586,lundy ave,South,Monday,02:00:00,9.26923076923
7587,lundy ave,South,Monday,03:00:00,10.75
7588,lundy ave,South,Monday,04:00:00,9.53846153846
7589,lundy ave,South,Monday,05:00:00,10.6346153846
7590,lundy ave,South,Monday,06:00:00,8.44230769231
7591,lundy ave,South,Monday,07:00:00,29.9615384615
7592,lundy ave,South,Monday,08:00:00,55.1538461538
7593,lundy ave,South,Monday,09:00:00,54.1346153846
7594,lundy ave,South,Monday,10:00:00,30.6538461538
7595,lundy ave,South,Monday,11:00:00,35.3653846154
7596,lundy ave,South,Monday,12:00:00,34.7307692308
7597,lundy ave,South,Monday,13:00:00,34.0769230769
7598,lundy ave,South,Monday,14:00:00,34.4423076923
7599,lundy ave,South,Monday,15:00:00,36.6153846154
7600,lundy ave,South,Monday,16:00:00,28.4615384615
7601,lundy ave,South,Monday,17:00:00,75.5961538462
7602,lundy ave,South,Monday,18:00:00,30.2115384615
7603,lundy ave,South,Monday,19:00:00,29.8653846154
7604,lundy ave,South,Monday,20:00:00,29.3653846154
7605,lundy ave,South,Monday,21:00:00,29.8846153846
7606,lundy ave,South,Monday,22:00:00,30.1153846154
7607,lundy ave,South,Monday,23:00:00,30.0
7608,lundy ave,South,Saturday,00:00:00,9.54716981132
7609,lundy ave,South,Saturday,01:00:00,11.2452830189
7610,lundy ave,South,Saturday,02:00:00,9.20754716981
7611,lundy ave,South,Saturday,03:00:00,9.92452830189
7612,lundy ave,South,Saturday,04:00:00,9.18867924528
7613,lundy ave,South,Saturday,05:00:00,9.07547169811
7614,lundy ave,South,Saturday,06:00:00,10.2264150943
7615,lundy ave,South,Saturday,07:00:00,30.0943396226
7616,lundy ave,South,Saturday,08:00:00,54.6226415094
